area_name,area_code,date,new_cases,total_cases
Hammersmith and Fulham,E09000013,2020-05-26,1,699
Haringey,E09000014,2020-05-26,0,711
Harrow,E09000015,2020-05-26,2,1201
Havering,E09000016,2020-05-26,3,880
Hillingdon,E09000017,2020-05-26,1,1008
Hounslow,E09000018,2020-05-26,3,946
Islington,E09000019,2020-05-26,1,520
Kensington and Chelsea,E09000020,2020-05-26,1,531
Kingston upon Thames,E09000021,2020-05-26,2,696
Lambeth,E09000022,2020-05-26,3,1322
Lewisham,E09000023,2020-05-26,2,1151
Merton,E09000024,2020-05-26,3,884
Newham,E09000025,2020-05-26,1,1175
Redbridge,E09000026,2020-05-26,1,1015
Richmond upon Thames,E09000027,2020-05-26,3,504
Southwark,E09000028,2020-05-26,1,1386
Sutton,E09000029,2020-05-26,1,943
Tower Hamlets,E09000030,2020-05-26,3,741
Waltham Forest,E09000031,2020-05-26,1,945
Wandsworth,E09000032,2020-05-26,0,1104
Westminster,E09000033,2020-05-26,1,725
Barking and Dagenham,E09000002,2020-05-27,0,662
Barnet,E09000003,2020-05-27,9,1534
Bexley,E09000004,2020-05-27,3,983
Brent,E09000005,2020-05-27,3,1633
Bromley,E09000006,2020-05-27,4,1469
Camden,E09000007,2020-05-27,1,666
Croydon,E09000008,2020-05-27,5,1794
Ealing,E09000009,2020-05-27,4,1448
Enfield,E09000010,2020-05-27,3,1124
Greenwich,E09000011,2020-05-27,3,883
Hackney and City of London,E09000012,2020-05-27,2,765
Hammersmith and Fulham,E09000013,2020-05-27,0,699
Haringey,E09000014,2020-05-27,5,716
Harrow,E09000015,2020-05-27,4,1205
Havering,E09000016,2020-05-27,2,882
Hillingdon,E09000017,2020-05-27,2,1010
Hounslow,E09000018,2020-05-27,2,948
Islington,E09000019,2020-05-27,2,522
Kensington and Chelsea,E09000020,2020-05-27,0,531
Kingston upon Thames,E09000021,2020-05-27,1,697
Lambeth,E09000022,2020-05-27,0,1322
Lewisham,E09000023,2020-05-27,1,1152
Merton,E09000024,2020-05-27,2,886
Newham,E09000025,2020-05-27,3,1178
Redbridge,E09000026,2020-05-27,3,1018
Richmond upon Thames,E09000027,2020-05-27,3,507
Southwark,E09000028,2020-05-27,6,1392
Sutton,E09000029,2020-05-27,6,949
Tower Hamlets,E09000030,2020-05-27,1,742
Waltham Forest,E09000031,2020-05-27,0,945
Wandsworth,E09000032,2020-05-27,2,1106
Westminster,E09000033,2020-05-27,2,727
Barking and Dagenham,E09000002,2020-05-28,4,666
Barnet,E09000003,2020-05-28,4,1538
Bexley,E09000004,2020-05-28,6,989
Brent,E09000005,2020-05-28,2,1635
Bromley,E09000006,2020-05-28,6,1475
Camden,E09000007,2020-05-28,0,666
Croydon,E09000008,2020-05-28,1,1795
Ealing,E09000009,2020-05-28,8,1456
Enfield,E09000010,2020-05-28,1,1125
Greenwich,E09000011,2020-05-28,1,884
Hackney and City of London,E09000012,2020-05-28,1,766
Hammersmith and Fulham,E09000013,2020-05-28,0,699
Haringey,E09000014,2020-05-28,1,717
Harrow,E09000015,2020-05-28,4,1209
Havering,E09000016,2020-05-28,1,883
Hillingdon,E09000017,2020-05-28,3,1013
Hounslow,E09000018,2020-05-28,3,951
Islington,E09000019,2020-05-28,0,522
Kensington and Chelsea,E09000020,2020-05-28,1,532
Kingston upon Thames,E09000021,2020-05-28,1,698
Lambeth,E09000022,2020-05-28,1,1323
Lewisham,E09000023,2020-05-28,2,1154
Merton,E09000024,2020-05-28,3,889
Newham,E09000025,2020-05-28,5,1183
Redbridge,E09000026,2020-05-28,1,1019
Richmond upon Thames,E09000027,2020-05-28,0,507
Southwark,E09000028,2020-05-28,3,1395
Sutton,E09000029,2020-05-28,4,953
Tower Hamlets,E09000030,2020-05-28,2,744
Waltham Forest,E09000031,2020-05-28,2,947
Wandsworth,E09000032,2020-05-28,2,1108
Westminster,E09000033,2020-05-28,2,729
Barking and Dagenham,E09000002,2020-05-29,0,666
Barnet,E09000003,2020-05-29,3,1541
Bexley,E09000004,2020-05-29,1,990
Brent,E09000005,2020-05-29,1,1636
Bromley,E09000006,2020-05-29,1,1476
Camden,E09000007,2020-05-29,1,667
Croydon,E09000008,2020-05-29,5,1800
Ealing,E09000009,2020-05-29,4,1460
Enfield,E09000010,2020-05-29,3,1128
Greenwich,E09000011,2020-05-29,5,889
Hackney and City of London,E09000012,2020-05-29,2,768
Hammersmith and Fulham,E09000013,2020-05-29,2,701
Haringey,E09000014,2020-05-29,0,717
Harrow,E09000015,2020-05-29,1,1210
Havering,E09000016,2020-05-29,0,883
Hillingdon,E09000017,2020-05-29,2,1015
Hounslow,E09000018,2020-05-29,1,952
Islington,E09000019,2020-05-29,1,523
Kensington and Chelsea,E09000020,2020-05-29,2,534
Kingston upon Thames,E09000021,2020-05-29,6,704
Lambeth,E09000022,2020-05-29,0,1323
Lewisham,E09000023,2020-05-29,4,1158
Merton,E09000024,2020-05-29,1,890
Newham,E09000025,2020-05-29,1,1184
Redbridge,E09000026,2020-05-29,0,1019
Richmond upon Thames,E09000027,2020-05-29,0,507
Southwark,E09000028,2020-05-29,1,1396
Sutton,E09000029,2020-05-29,3,956
Tower Hamlets,E09000030,2020-05-29,2,746
Waltham Forest,E09000031,2020-05-29,2,949
Wandsworth,E09000032,2020-05-29,1,1109
Westminster,E09000033,2020-05-29,0,729
Barking and Dagenham,E09000002,2020-05-30,0,666
Barnet,E09000003,2020-05-30,1,1542
Bexley,E09000004,2020-05-30,5,995
Brent,E09000005,2020-05-30,7,1643
Bromley,E09000006,2020-05-30,0,1476
Camden,E09000007,2020-05-30,0,667
Croydon,E09000008,2020-05-30,0,1800
Ealing,E09000009,2020-05-30,4,1464
Enfield,E09000010,2020-05-30,0,1128
Greenwich,E09000011,2020-05-30,0,889
Hackney and City of London,E09000012,2020-05-30,1,769
Hammersmith and Fulham,E09000013,2020-05-30,0,701
Haringey,E09000014,2020-05-30,1,718
Harrow,E09000015,2020-05-30,4,1214
Havering,E09000016,2020-05-30,0,883
Hillingdon,E09000017,2020-05-30,0,1015
Hounslow,E09000018,2020-05-30,1,953
Islington,E09000019,2020-05-30,1,524
Kensington and Chelsea,E09000020,2020-05-30,1,535
Kingston upon Thames,E09000021,2020-05-30,1,705
Lambeth,E09000022,2020-05-30,0,1323
Lewisham,E09000023,2020-05-30,0,1158
Merton,E09000024,2020-05-30,0,890
Newham,E09000025,2020-05-30,5,1189
Redbridge,E09000026,2020-05-30,0,1019
Richmond upon Thames,E09000027,2020-05-30,0,507
Southwark,E09000028,2020-05-30,0,1396
Sutton,E09000029,2020-05-30,2,958
Tower Hamlets,E09000030,2020-05-30,3,749
Waltham Forest,E09000031,2020-05-30,1,950
Wandsworth,E09000032,2020-05-30,1,1110
Westminster,E09000033,2020-05-30,0,729
Barking and Dagenham,E09000002,2020-05-31,0,666
Barnet,E09000003,2020-05-31,1,1543
Bexley,E09000004,2020-05-31,3,998
Brent,E09000005,2020-05-31,6,1649
Bromley,E09000006,2020-05-31,1,1477
Camden,E09000007,2020-05-31,2,669
Croydon,E09000008,2020-05-31,1,1801
Ealing,E09000009,2020-05-31,2,1466
Enfield,E09000010,2020-05-31,1,1129
Greenwich,E09000011,2020-05-31,1,890
Hackney and City of London,E09000012,2020-05-31,1,770
Hammersmith and Fulham,E09000013,2020-05-31,0,701
Haringey,E09000014,2020-05-31,0,718
Harrow,E09000015,2020-05-31,0,1214
Havering,E09000016,2020-05-31,2,885
Hillingdon,E09000017,2020-05-31,2,1017
Hounslow,E09000018,2020-05-31,1,954
Islington,E09000019,2020-05-31,0,524
Kensington and Chelsea,E09000020,2020-05-31,0,535
Kingston upon Thames,E09000021,2020-05-31,0,705
Lambeth,E09000022,2020-05-31,0,1323
Lewisham,E09000023,2020-05-31,2,1160
Merton,E09000024,2020-05-31,0,890
Newham,E09000025,2020-05-31,0,1189
Redbridge,E09000026,2020-05-31,3,1022
Richmond upon Thames,E09000027,2020-05-31,1,508
Southwark,E09000028,2020-05-31,1,1397
Sutton,E09000029,2020-05-31,2,960
Tower Hamlets,E09000030,2020-05-31,1,750
Waltham Forest,E09000031,2020-05-31,2,952
Wandsworth,E09000032,2020-05-31,1,1111
Westminster,E09000033,2020-05-31,1,730
Barking and Dagenham,E09000002,2020-06-01,2,668
Barnet,E09000003,2020-06-01,1,1544
Bexley,E09000004,2020-06-01,2,1000
Brent,E09000005,2020-06-01,0,1649
Bromley,E09000006,2020-06-01,2,1479
Camden,E09000007,2020-06-01,0,669
Croydon,E09000008,2020-06-01,1,1802
Ealing,E09000009,2020-06-01,4,1470
Enfield,E09000010,2020-06-01,0,1129
Greenwich,E09000011,2020-06-01,1,891
Hackney and City of London,E09000012,2020-06-01,3,773
Hammersmith and Fulham,E09000013,2020-06-01,1,702
Haringey,E09000014,2020-06-01,1,719
Harrow,E09000015,2020-06-01,1,1215
Havering,E09000016,2020-06-01,1,886
Hillingdon,E09000017,2020-06-01,3,1020
Hounslow,E09000018,2020-06-01,1,955
Islington,E09000019,2020-06-01,1,525
Kensington and Chelsea,E09000020,2020-06-01,1,536
Kingston upon Thames,E09000021,2020-06-01,1,706
Lambeth,E09000022,2020-06-01,2,1325
Lewisham,E09000023,2020-06-01,3,1163
Merton,E09000024,2020-06-01,4,894
Newham,E09000025,2020-06-01,2,1191
Redbridge,E09000026,2020-06-01,3,1025
Richmond upon Thames,E09000027,2020-06-01,1,509
Southwark,E09000028,2020-06-01,1,1398
Sutton,E09000029,2020-06-01,1,961
Tower Hamlets,E09000030,2020-06-01,3,753
Waltham Forest,E09000031,2020-06-01,0,952
Wandsworth,E09000032,2020-06-01,3,1114
Westminster,E09000033,2020-06-01,0,730
Barking and Dagenham,E09000002,2020-06-02,1,669
Barnet,E09000003,2020-06-02,3,1547
Bexley,E09000004,2020-06-02,2,1002
Brent,E09000005,2020-06-02,1,1650
Bromley,E09000006,2020-06-02,2,1481
Camden,E09000007,2020-06-02,2,671
Croydon,E09000008,2020-06-02,5,1807
Ealing,E09000009,2020-06-02,2,1472
Enfield,E09000010,2020-06-02,3,1132
Greenwich,E09000011,2020-06-02,3,894
Hackney and City of London,E09000012,2020-06-02,1,774
Hammersmith and Fulham,E09000013,2020-06-02,2,704
Haringey,E09000014,2020-06-02,0,719
Harrow,E09000015,2020-06-02,5,1220
Havering,E09000016,2020-06-02,2,888
Hillingdon,E09000017,2020-06-02,0,1020
Hounslow,E09000018,2020-06-02,1,956
Islington,E09000019,2020-06-02,1,526
Kensington and Chelsea,E09000020,2020-06-02,0,536
Kingston upon Thames,E09000021,2020-06-02,1,707
Lambeth,E09000022,2020-06-02,1,1326
Lewisham,E09000023,2020-06-02,0,1163
Merton,E09000024,2020-06-02,1,895
Newham,E09000025,2020-06-02,0,1191
Redbridge,E09000026,2020-06-02,2,1027
Richmond upon Thames,E09000027,2020-06-02,0,509
Southwark,E09000028,2020-06-02,0,1398
Sutton,E09000029,2020-06-02,3,964
Tower Hamlets,E09000030,2020-06-02,2,755
Waltham Forest,E09000031,2020-06-02,2,954
Wandsworth,E09000032,2020-06-02,0,1114
Westminster,E09000033,2020-06-02,1,731
Barking and Dagenham,E09000002,2020-06-03,4,673
Barnet,E09000003,2020-06-03,3,1550
Bexley,E09000004,2020-06-03,4,1006
Brent,E09000005,2020-06-03,3,1653
Bromley,E09000006,2020-06-03,3,1484
Camden,E09000007,2020-06-03,2,673
Croydon,E09000008,2020-06-03,2,1809
Ealing,E09000009,2020-06-03,5,1477
Enfield,E09000010,2020-06-03,1,1133
Greenwich,E09000011,2020-06-03,3,897
Hackney and City of London,E09000012,2020-06-03,5,779
Hammersmith and Fulham,E09000013,2020-06-03,3,707
Haringey,E09000014,2020-06-03,1,720
Harrow,E09000015,2020-06-03,2,1222
Havering,E09000016,2020-06-03,3,891
Hillingdon,E09000017,2020-06-03,4,1024
Hounslow,E09000018,2020-06-03,4,960
Islington,E09000019,2020-06-03,1,527
Kensington and Chelsea,E09000020,2020-06-03,0,536
Kingston upon Thames,E09000021,2020-06-03,2,709
Lambeth,E09000022,2020-06-03,1,1327
Lewisham,E09000023,2020-06-03,1,1164
Merton,E09000024,2020-06-03,0,895
Newham,E09000025,2020-06-03,3,1194
Redbridge,E09000026,2020-06-03,4,1031
Richmond upon Thames,E09000027,2020-06-03,2,511
Southwark,E09000028,2020-06-03,2,1400
Sutton,E09000029,2020-06-03,3,967
Tower Hamlets,E09000030,2020-06-03,3,758
Waltham Forest,E09000031,2020-06-03,0,954
Wandsworth,E09000032,2020-06-03,2,1116
Westminster,E09000033,2020-06-03,3,734
Barking and Dagenham,E09000002,2020-06-04,1,674
Barnet,E09000003,2020-06-04,1,1551
Bexley,E09000004,2020-06-04,0,1006
Brent,E09000005,2020-06-04,2,1655
Bromley,E09000006,2020-06-04,2,1486
Camden,E09000007,2020-06-04,0,673
Croydon,E09000008,2020-06-04,2,1811
Ealing,E09000009,2020-06-04,4,1481
Enfield,E09000010,2020-06-04,2,1135
Greenwich,E09000011,2020-06-04,3,900
Hackney and City of London,E09000012,2020-06-04,1,780
Hammersmith and Fulham,E09000013,2020-06-04,1,708
Haringey,E09000014,2020-06-04,1,721
Harrow,E09000015,2020-06-04,2,1224
Havering,E09000016,2020-06-04,2,893
Hillingdon,E09000017,2020-06-04,1,1025
Hounslow,E09000018,2020-06-04,4,964
Islington,E09000019,2020-06-04,1,528
Kensington and Chelsea,E09000020,2020-06-04,0,536
Kingston upon Thames,E09000021,2020-06-04,3,712
Lambeth,E09000022,2020-06-04,1,1328
Lewisham,E09000023,2020-06-04,1,1165
Merton,E09000024,2020-06-04,1,896
Newham,E09000025,2020-06-04,9,1203
Redbridge,E09000026,2020-06-04,6,1037
Richmond upon Thames,E09000027,2020-06-04,3,514
Southwark,E09000028,2020-06-04,0,1400
Sutton,E09000029,2020-06-04,1,968
Tower Hamlets,E09000030,2020-06-04,0,758
Waltham Forest,E09000031,2020-06-04,2,956
Wandsworth,E09000032,2020-06-04,1,1117
Westminster,E09000033,2020-06-04,0,734
Barking and Dagenham,E09000002,2020-06-05,0,674
Barnet,E09000003,2020-06-05,1,1552
Bexley,E09000004,2020-06-05,1,1007
Brent,E09000005,2020-06-05,5,1660
Bromley,E09000006,2020-06-05,1,1487
Camden,E09000007,2020-06-05,0,673
Croydon,E09000008,2020-06-05,3,1814
Ealing,E09000009,2020-06-05,4,1485
Enfield,E09000010,2020-06-05,0,1135
Greenwich,E09000011,2020-06-05,3,903
Hackney and City of London,E09000012,2020-06-05,1,781
Hammersmith and Fulham,E09000013,2020-06-05,0,708
Haringey,E09000014,2020-06-05,0,721
Harrow,E09000015,2020-06-05,1,1225
Havering,E09000016,2020-06-05,1,894
Hillingdon,E09000017,2020-06-05,0,1025
Hounslow,E09000018,2020-06-05,7,971
Islington,E09000019,2020-06-05,3,531
Kensington and Chelsea,E09000020,2020-06-05,0,536
Kingston upon Thames,E09000021,2020-06-05,0,712
Lambeth,E09000022,2020-06-05,1,1329
Lewisham,E09000023,2020-06-05,1,1166
Merton,E09000024,2020-06-05,0,896
Newham,E09000025,2020-06-05,3,1206
Redbridge,E09000026,2020-06-05,2,1039
Richmond upon Thames,E09000027,2020-06-05,1,515
Southwark,E09000028,2020-06-05,1,1401
Sutton,E09000029,2020-06-05,1,969
Tower Hamlets,E09000030,2020-06-05,1,759
Waltham Forest,E09000031,2020-06-05,1,957
Wandsworth,E09000032,2020-06-05,0,1117
Westminster,E09000033,2020-06-05,2,736
Barking and Dagenham,E09000002,2020-06-06,0,674
Barnet,E09000003,2020-06-06,2,1554
Bexley,E09000004,2020-06-06,0,1007
Brent,E09000005,2020-06-06,3,1663
Bromley,E09000006,2020-06-06,1,1488
Camden,E09000007,2020-06-06,0,673
Croydon,E09000008,2020-06-06,2,1816
Ealing,E09000009,2020-06-06,3,1488
Enfield,E09000010,2020-06-06,2,1137
Greenwich,E09000011,2020-06-06,1,904
Hackney and City of London,E09000012,2020-06-06,0,781
Hammersmith and Fulham,E09000013,2020-06-06,2,710
Haringey,E09000014,2020-06-06,1,722
Harrow,E09000015,2020-06-06,3,1228
Havering,E09000016,2020-06-06,0,894
Hillingdon,E09000017,2020-06-06,0,1025
Hounslow,E09000018,2020-06-06,4,975
Islington,E09000019,2020-06-06,0,531
Kensington and Chelsea,E09000020,2020-06-06,1,537
Kingston upon Thames,E09000021,2020-06-06,2,714
Lambeth,E09000022,2020-06-06,2,1331
Lewisham,E09000023,2020-06-06,1,1167
Merton,E09000024,2020-06-06,3,899
Newham,E09000025,2020-06-06,2,1208
Redbridge,E09000026,2020-06-06,5,1044
Richmond upon Thames,E09000027,2020-06-06,0,515
Southwark,E09000028,2020-06-06,0,1401
Sutton,E09000029,2020-06-06,2,971
Tower Hamlets,E09000030,2020-06-06,0,759
Waltham Forest,E09000031,2020-06-06,2,959
Wandsworth,E09000032,2020-06-06,0,1117
Westminster,E09000033,2020-06-06,3,739
Barking and Dagenham,E09000002,2020-06-07,0,674
Barnet,E09000003,2020-06-07,2,1556
Bexley,E09000004,2020-06-07,3,1010
Brent,E09000005,2020-06-07,2,1665
Bromley,E09000006,2020-06-07,1,1489
Camden,E09000007,2020-06-07,3,676
Croydon,E09000008,2020-06-07,1,1817
Ealing,E09000009,2020-06-07,1,1489
Enfield,E09000010,2020-06-07,0,1137
Greenwich,E09000011,2020-06-07,1,905
Hackney and City of London,E09000012,2020-06-07,0,781
Hammersmith and Fulham,E09000013,2020-06-07,1,711
Haringey,E09000014,2020-06-07,1,723
Harrow,E09000015,2020-06-07,2,1230
Havering,E09000016,2020-06-07,2,896
Hillingdon,E09000017,2020-06-07,0,1025
Hounslow,E09000018,2020-06-07,5,980
Islington,E09000019,2020-06-07,1,532
Kensington and Chelsea,E09000020,2020-06-07,3,540
Kingston upon Thames,E09000021,2020-06-07,2,716
Lambeth,E09000022,2020-06-07,1,1332
Lewisham,E09000023,2020-06-07,2,1169
Merton,E09000024,2020-06-07,0,899
Newham,E09000025,2020-06-07,2,1210
Redbridge,E09000026,2020-06-07,0,1044
Richmond upon Thames,E09000027,2020-06-07,0,515
Southwark,E09000028,2020-06-07,1,1402
Sutton,E09000029,2020-06-07,4,975
Tower Hamlets,E09000030,2020-06-07,2,761
Waltham Forest,E09000031,2020-06-07,2,961
Wandsworth,E09000032,2020-06-07,0,1117
Westminster,E09000033,2020-06-07,0,739
Barking and Dagenham,E09000002,2020-06-08,1,675
Barnet,E09000003,2020-06-08,1,1557
Bexley,E09000004,2020-06-08,2,1012
Brent,E09000005,2020-06-08,1,1666
Bromley,E09000006,2020-06-08,2,1491
Camden,E09000007,2020-06-08,1,677
Croydon,E09000008,2020-06-08,2,1819
Ealing,E09000009,2020-06-08,2,1491
Enfield,E09000010,2020-06-08,0,1137
Greenwich,E09000011,2020-06-08,2,907
Hackney and City of London,E09000012,2020-06-08,0,781
Hammersmith and Fulham,E09000013,2020-06-08,1,712
Haringey,E09000014,2020-06-08,0,723
Harrow,E09000015,2020-06-08,6,1236
Havering,E09000016,2020-06-08,2,898
Hillingdon,E09000017,2020-06-08,7,1032
Hounslow,E09000018,2020-06-08,1,981
Islington,E09000019,2020-06-08,0,532
Kensington and Chelsea,E09000020,2020-06-08,1,541
Kingston upon Thames,E09000021,2020-06-08,2,718
Lambeth,E09000022,2020-06-08,0,1332
Lewisham,E09000023,2020-06-08,1,1170
Merton,E09000024,2020-06-08,1,900
Newham,E09000025,2020-06-08,2,1212
Redbridge,E09000026,2020-06-08,3,1047
Richmond upon Thames,E09000027,2020-06-08,3,518
Southwark,E09000028,2020-06-08,0,1402
Sutton,E09000029,2020-06-08,3,978
Tower Hamlets,E09000030,2020-06-08,1,762
Waltham Forest,E09000031,2020-06-08,5,966
Wandsworth,E09000032,2020-06-08,0,1117
Westminster,E09000033,2020-06-08,4,743
Barking and Dagenham,E09000002,2020-06-09,0,675
Barnet,E09000003,2020-06-09,0,1557
Bexley,E09000004,2020-06-09,3,1015
Brent,E09000005,2020-06-09,4,1670
Bromley,E09000006,2020-06-09,1,1492
Camden,E09000007,2020-06-09,1,678
Croydon,E09000008,2020-06-09,3,1822
Ealing,E09000009,2020-06-09,7,1498
Enfield,E09000010,2020-06-09,3,1140
Greenwich,E09000011,2020-06-09,5,912
Hackney and City of London,E09000012,2020-06-09,1,782
Hammersmith and Fulham,E09000013,2020-06-09,1,713
Haringey,E09000014,2020-06-09,1,724
Harrow,E09000015,2020-06-09,4,1240
Havering,E09000016,2020-06-09,3,901
Hillingdon,E09000017,2020-06-09,2,1034
Hounslow,E09000018,2020-06-09,6,987
Islington,E09000019,2020-06-09,0,532
Kensington and Chelsea,E09000020,2020-06-09,0,541
Kingston upon Thames,E09000021,2020-06-09,2,720
Lambeth,E09000022,2020-06-09,4,1336
Lewisham,E09000023,2020-06-09,0,1170
Merton,E09000024,2020-06-09,4,904
Newham,E09000025,2020-06-09,3,1215
Redbridge,E09000026,2020-06-09,2,1049
Richmond upon Thames,E09000027,2020-06-09,3,521
Southwark,E09000028,2020-06-09,0,1402
Sutton,E09000029,2020-06-09,2,980
Tower Hamlets,E09000030,2020-06-09,3,765
Waltham Forest,E09000031,2020-06-09,1,967
Wandsworth,E09000032,2020-06-09,1,1118
Westminster,E09000033,2020-06-09,1,744
Barking and Dagenham,E09000002,2020-06-10,0,675
Barnet,E09000003,2020-06-10,2,1559
Bexley,E09000004,2020-06-10,3,1018
Brent,E09000005,2020-06-10,4,1674
Bromley,E09000006,2020-06-10,1,1493
Camden,E09000007,2020-06-10,0,678
Croydon,E09000008,2020-06-10,0,1822
Ealing,E09000009,2020-06-10,1,1499
Enfield,E09000010,2020-06-10,0,1140
Greenwich,E09000011,2020-06-10,1,913
Hackney and City of London,E09000012,2020-06-10,1,783
Hammersmith and Fulham,E09000013,2020-06-10,1,714
Haringey,E09000014,2020-06-10,0,724
Harrow,E09000015,2020-06-10,2,1242
Havering,E09000016,2020-06-10,2,903
Hillingdon,E09000017,2020-06-10,5,1039
Hounslow,E09000018,2020-06-10,10,997
Islington,E09000019,2020-06-10,1,533
Kensington and Chelsea,E09000020,2020-06-10,0,541
Kingston upon Thames,E09000021,2020-06-10,1,721
Lambeth,E09000022,2020-06-10,1,1337
Lewisham,E09000023,2020-06-10,3,1173
Merton,E09000024,2020-06-10,1,905
Newham,E09000025,2020-06-10,1,1216
Redbridge,E09000026,2020-06-10,6,1055
Richmond upon Thames,E09000027,2020-06-10,1,522
Southwark,E09000028,2020-06-10,1,1403
Sutton,E09000029,2020-06-10,1,981
Tower Hamlets,E09000030,2020-06-10,0,765
Waltham Forest,E09000031,2020-06-10,0,967
Wandsworth,E09000032,2020-06-10,1,1119
Westminster,E09000033,2020-06-10,1,745
Barking and Dagenham,E09000002,2020-06-11,1,676
Barnet,E09000003,2020-06-11,1,1560
Bexley,E09000004,2020-06-11,1,1019
Brent,E09000005,2020-06-11,4,1678
Bromley,E09000006,2020-06-11,0,1493
Camden,E09000007,2020-06-11,2,680
Croydon,E09000008,2020-06-11,3,1825
Ealing,E09000009,2020-06-11,0,1499
Enfield,E09000010,2020-06-11,2,1142
Greenwich,E09000011,2020-06-11,1,914
Hackney and City of London,E09000012,2020-06-11,0,783
Hammersmith and Fulham,E09000013,2020-06-11,0,714
Haringey,E09000014,2020-06-11,0,724
Harrow,E09000015,2020-06-11,2,1244
Havering,E09000016,2020-06-11,0,903
Hillingdon,E09000017,2020-06-11,1,1040
Hounslow,E09000018,2020-06-11,2,999
Islington,E09000019,2020-06-11,3,536
Kensington and Chelsea,E09000020,2020-06-11,0,541
Kingston upon Thames,E09000021,2020-06-11,1,722
Lambeth,E09000022,2020-06-11,2,1339
Lewisham,E09000023,2020-06-11,2,1175
Merton,E09000024,2020-06-11,0,905
Newham,E09000025,2020-06-11,1,1217
Redbridge,E09000026,2020-06-11,4,1059
Richmond upon Thames,E09000027,2020-06-11,0,522
Southwark,E09000028,2020-06-11,0,1403
Sutton,E09000029,2020-06-11,2,983
Tower Hamlets,E09000030,2020-06-11,5,770
Waltham Forest,E09000031,2020-06-11,4,971
Wandsworth,E09000032,2020-06-11,1,1120
Westminster,E09000033,2020-06-11,2,747
Barking and Dagenham,E09000002,2020-06-12,3,679
Barnet,E09000003,2020-06-12,1,1561
Bexley,E09000004,2020-06-12,2,1021
Brent,E09000005,2020-06-12,3,1681
Bromley,E09000006,2020-06-12,0,1493
Camden,E09000007,2020-06-12,2,682
Croydon,E09000008,2020-06-12,0,1825
